ID	GSM437093	GSM437094	GSM437095	GSM437096	GSM437097	GSM437098	GSM437099	GSM437100	GSM437101	GSM437102	GSM437103	GSM437104	GSM437105	GSM437106	GSM437107	GSM437108	GSM437109	GSM437110	GSM437111	GSM437112	GSM437113	GSM437114	GSM437115	GSM437116	GSM437117	GSM437118	GSM437119	GSM437120	GSM437121	GSM437122	GSM437123	GSM437124	GSM437125	GSM437126	GSM437127	GSM437128	GSM437129	GSM437130	GSM437131	GSM437132	GSM437133	GSM437134	GSM437135	GSM437136	GSM437137	GSM437138	GSM437139	GSM437140	GSM437141	GSM437142	GSM437143	GSM437144	GSM437145	GSM437146	GSM437147	GSM437148	GSM437149	GSM437150	GSM437151	GSM437152	GSM437153	GSM437154	GSM437155	GSM437156	GSM437157	GSM437158	GSM437159	GSM437160	GSM437161	GSM437162	GSM437163	GSM437164	GSM437165	GSM437166	GSM437167	GSM437168	GSM437169	GSM437170	GSM437171	GSM437172	GSM437173	GSM437174	GSM437175	GSM437176	GSM437177	GSM437178	GSM437179	GSM437180	GSM437181	GSM437182	GSM437183	GSM437184	GSM437185	GSM437186	GSM437187	GSM437188	GSM437189	GSM437190	GSM437191	GSM437192	GSM437193	GSM437194	GSM437195	GSM437196	GSM437197	GSM437198	GSM437199	GSM437200	GSM437201	GSM437202	GSM437203	GSM437204	GSM437205	GSM437206	GSM437207	GSM437208	GSM437209	GSM437210	GSM437211	GSM437212	GSM437213	GSM437214	GSM437215	GSM437216	GSM437217	GSM437218	GSM437219	GSM437220	GSM437221	GSM437222	GSM437223	GSM437224	GSM437225	GSM437226	GSM437227	GSM437228	GSM437229	GSM437230	GSM437231	GSM437232	GSM437233	GSM437234	GSM437235	GSM437236	GSM437237	GSM437238	GSM437239	GSM437240	GSM437241	GSM437242	GSM437243	GSM437244	GSM437245	GSM437246	GSM437247	GSM437248	GSM437249	GSM437250	GSM437251	GSM437252	GSM437253	GSM437254	GSM437255	GSM437256	GSM437257	GSM437258	GSM437259	GSM437260	GSM437261	GSM437262	GSM437263	GSM437264	GSM437265	GSM437266	GSM437267	GSM437268	GSM437269	GSM437270	GSM437271	GSM437272	GSM437273	GSM437274	GSM437275	GSM437276	GSM437277	GSM437278	GSM437279	GSM437280	GSM437281	GSM437282	GSM437283	GSM437284	GSM437285	GSM437286	GSM437287	GSM437288	GSM437289	GSM437290	GSM437291	GSM437292	GSM437293	GSM437294	GSM437295	GSM437296	GSM437297	GSM437298	GSM437299	GSM437300	GSM437301	GSM437302	GSM437303	GSM437304	GSM437305	GSM437306	GSM437307	GSM437308	GSM437309	GSM437310	GSM437311	GSM437312	GSM437313	GSM437314	GSM437315	GSM437316	GSM437317	GSM437318	GSM437319	GSM437320	GSM437321	GSM437322	GSM437323	GSM437324	GSM472192	GSM472193	GSM472194	GSM472195	GSM472196	GSM472197
T cells	6.5400381373854	6.26169811125141	6.2730929977538	6.17791718939996	6.32473294217965	6.42862009715819	6.40794896302369	6.55205770402976	6.34690532310614	6.26022343020548	6.4106777472168	6.4135087776587	6.60169506331916	6.51847100494198	6.3546599268997	6.50858162082307	6.6814867081312	6.50795860577646	6.32005958644788	6.449662087291	6.2504499929532	6.36176977038054	6.28445624465407	6.51066914593483	6.21086185922883	6.53366562825457	6.09800192519057	6.32208985967672	6.3131189780939	6.15779397874059	6.3136443171958	6.12755009934069	6.13624496092249	6.45566815756337	6.25881006161916	6.25037376244348	6.3042315537723	6.14211537925205	6.28840731027999	6.10261449984481	6.52402835767049	6.24281004642746	6.19537426601794	6.2667603971619	6.24857796993471	6.11876104441902	6.22763247995728	6.27841234679679	6.52628235366097	6.30725911799613	6.58415103515383	6.19555516739288	6.53023625189703	6.48744415841176	6.44824914291503	6.59559464677102	6.28872188463046	6.36570046072887	6.34489529916716	6.43266503808743	6.37534900282471	6.29693835470941	6.52928920130869	6.43471619057996	6.42041776557506	6.1703952679929	6.32944158969593	6.27345721971931	6.70270541967674	6.30589786814774	6.43645140441145	6.20919777857626	6.25445763796557	6.53199022509995	6.47912636200776	6.31224546105854	6.17468866762579	6.15688531523139	6.47790216272348	6.1673539836107	6.12340831185716	6.12514788941071	6.48522299928536	6.20684795170363	6.16312999865473	6.51756992711534	6.13596666561831	6.15575087268663	6.473823085492	6.2216207947391	6.36665103188254	6.29134543878506	6.24757223837563	6.0902350805294	6.37071563976041	6.21770623415694	6.07844787399366	6.11381041800878	6.35633609053406	6.1746831131207	6.43707511552915	6.13780352772185	6.23366473699952	6.45272951073795	6.15248543316225	6.32665877718173	6.47203486998018	6.08274371767648	6.17381895894926	6.34081392271869	6.89726251820353	6.23874013714682	6.43041011932843	6.18651590310491	6.16436887098255	6.2102055651901	6.84243443039741	6.27378930674641	6.51875753495575	6.40094316345906	6.30007157313322	6.35253573494114	6.33824097712415	6.23127105220857	6.5297259126242	6.16279027197475	6.39852814679855	6.42219080624857	6.36213368956201	6.42792683991162	6.33403185302141	6.45971680470545	6.59774570948214	7.09023837541563	6.16284027462996	6.15932061425591	6.52405390736786	6.19846453258652	6.09471945692739	6.22617359851284	6.16695623427887	6.11544838145696	6.26063146855082	6.20241444185485	6.18665480867261	6.25474292601455	6.07607322414089	6.28872281764589	6.20542255702308	6.04034181194223	6.18334493220371	6.16792948673208	6.17799537175881	6.36782103009872	6.2011617481833	6.17632860083187	6.29837790456636	6.37843089240457	6.37779010743997	6.56003622681855	6.1788344944922	6.54646425581744	6.4412118876003	6.42079180458123	6.27786579621244	6.53224514312774	6.25524574294919	6.46020593095303	6.35155872820643	6.08330388545399	6.12658766858112	6.21425726005531	6.24041216465151	6.52938299546899	6.25214084545914	6.27995977847475	5.99085811135423	6.37207512791695	6.43702689255485	6.71596251084712	6.32746131891275	6.25168202526115	6.27086540678559	6.31059481108433	6.23350359445389	6.44359345533556	6.29476192686807	6.36541375392588	6.25013248714211	6.23112301404603	6.34367493051553	6.49747140288913	6.42202309646519	6.06319556403244	6.29718118524483	6.22504786711873	6.23437402667223	6.12225657007111	6.55058616783232	6.19883800889548	6.2438973373688	6.47169075866159	6.38346874582532	6.32536203661268	6.92686966059098	6.30431983357507	6.53239450034033	6.31564865945837	6.26868049696055	6.29190295285734	6.34052037256713	6.31698608047396	6.24927249056836	6.50756052272786	6.69929688619687	6.20139550491259	6.5348960920013	6.28739240161086	6.28724253382275	6.22463310338399	6.51150925133415	6.39970177209919	6.35143622489479	6.23437241059623	6.43973782045884	6.24661681649426	6.34426273667378	6.27581993341842	6.53546662794926	6.40064740558453	6.26132492101992	6.32349154946257	6.27741176233097	6.18825506427994	6.33312190170327	6.4458783753789	6.40167292244307	6.25907687402853
CD8 T cells	6.29949237612545	5.96771579926201	6.20830102238896	6.31151647164623	6.1556404422519	6.07804788035714	6.06731490646335	5.95425375116046	6.14627984302221	5.9975297134954	6.12292354771409	6.03784337525344	6.05722712755769	5.74983964121148	5.97060891761705	6.17484105019099	6.15349397810124	6.01822418257303	6.7242618873366	6.23747734944478	6.07783745434289	5.99957050805822	6.18202530953381	6.03090817053321	6.14495685032013	6.21374877463986	5.99472869623683	6.26205019235694	6.0039649814736	6.07695379207337	5.95040262357251	5.98915072006803	5.74437919667867	5.96987521819382	6.07517687491535	6.08899563869439	6.15438867954746	6.041485212185	6.10756636594638	6.12157946191823	6.29236853991597	6.28427144682873	6.10067455977517	6.01615667158712	5.93169158735994	5.88777178825864	6.05116085497943	6.05940141259696	6.04659577309424	6.11136435313125	6.18291002134627	5.82336411562959	5.9912187632553	5.96869517717087	5.95040262357251	5.87441999581833	6.1436961852591	6.58980039660197	5.94844585255936	6.14259083203781	6.85264561785714	6.47937274000699	6.12203495227591	6.07472422794118	6.20086301861244	6.18953098476891	6.18664031750521	6.04587483087735	5.98535533471889	6.02232820039836	6.2857015037415	6.29988160247099	6.15118349937475	6.11650521236995	6.33027074843437	6.26162782880319	6.04874895501951	5.93668766971789	5.97228938775844	6.05852925487195	5.87723383705043	6.09684354365746	6.16496510384333	6.1524232372372	6.15438867954746	6.05409076853395	6.30107565031012	5.99171549021609	5.92699622716728	6.25288911183473	6.05227657573529	6.07759442281579	5.86597808360844	6.0202645570078	6.10579608838035	5.9898593504902	6.05807236489232	6.21645969571829	6.03042465964232	5.78927009339827	5.96603070668768	6.05296185315626	6.09552966099156	6.17011740516457	6.15219756035414	5.92047300369648	6.0877300690253	5.87571452301193	6.01255846097439	6.19707215024237	6.11672374635854	6.08076609715502	6.18642106585547	6.08168621209817	5.89969515837335	6.01100203869548	5.91353573643457	5.99565851906186	6.18128191414399	6.05699058229928	6.09218485467687	5.81515271898093	6.32684474872949	6.02781640870682	6.25084021346448	6.13547570889202	5.93860096879752	6.17567180440676	6.09750638613779	6.11328309982493	5.88247893648459	5.90746147562025	6.15028848064226	5.96520992398293	6.09081891040904	6.00846711931696	6.36930801465041	6.30696110986728	6.02649764243364	6.0930902262455	6.24141717955182	6.15459275635588	6.23500477435974	6.053177435004	5.87696999256177	6.18797879376478	6.12900388066226	6.11672374635854	6.23707002804622	5.75286320463185	5.94504673233627	6.04492336929772	6.07827438996603	6.02390770819212	5.74689772929823	5.88800450747466	5.90793553562091	6.11243303543417	5.91949448883938	6.48210975379152	5.86623477566527	6.00715081539995	6.06797878502401	6.22044846721355	5.92047300369648	6.03873823210451	5.8382523405012	5.95931762829132	6.16363823610808	6.12044207581851	6.11517390864346	6.20490225960051	6.16075966698987	6.57043821729692	6.27606409097139	6.19324519027247	6.16431830742297	5.83161511671669	5.72520408276811	5.87621980483193	5.87366039077631	5.55768407457983	5.80877689433273	5.84267702237395	5.64403251716687	5.86830781668667	5.62698811863912	5.58983997749767	5.79819101170968	5.81515271898093	5.86880176918767	5.58926042951362	6.03827824790916	5.49916058040049	5.86416173484394	5.8827114083064	5.6830752795018	5.94844585255936	5.81643903983593	5.79920792293417	5.82411778106242	5.69474579084634	5.86805803891223	5.76902902301171	5.78378140856676	5.83748037781628	5.62254610355642	5.72016471708683	5.79515392809124	5.7623191021542	5.7708242285014	5.53695641411064	5.64431432052821	5.6686165617497	5.73075525644258	5.69241797856142	5.73350051428571	5.92582142780112	5.96101191736194	5.60051780981393	5.83797725460373	6.01637077012805	5.71359628893557	5.82541837470488	5.6760683162465	5.59504834413766	5.70667692629052	5.9403869442577	5.76972746115446	5.51877254918301	5.55441817689076	5.76916253376851	5.75989017671569	5.52817048676471	5.62784383515406	5.58237883616947	5.67751858794518	5.80688993953081
Cytotoxic lymphocytes	6.24106230510387	5.91118043623807	5.91731993996478	5.81750193364405	6.17851224007448	6.39618335015939	6.06007223794532	6.17901713531571	5.95321642458264	6.00813657822867	6.27756639529875	6.36463207459896	6.1219495163563	6.33560534970393	5.74784457127011	6.20107371074811	6.4099202020784	6.08964280308974	6.16873467647104	6.1344704100205	5.94100519265875	6.00733620387417	5.90996728034357	6.25730583505305	5.91290089207659	6.53452508306323	6.20740582483851	6.27915082637531	6.17118563051673	5.78150857615626	6.13492924977158	5.90418150945235	5.96335617488026	6.89067854504754	5.9388248225293	5.87472528956059	6.20938783549369	5.96238464161507	5.89718636398575	5.74631386670742	6.66483769957353	6.0395502080668	6.03006232985242	5.92131110949332	6.01597294505099	5.91198872453296	5.83579050667672	5.94151988597963	6.45768407622423	5.96021857184668	6.65593974243578	5.74653028235082	6.51380207562356	6.02153619036329	6.57813558979761	6.57059849822052	6.10035976197336	6.12708107847949	5.81725881007495	6.57726913932668	6.08246735427237	6.00045306014438	6.50699021351774	6.6903858817084	6.04952904199704	5.79075427976329	6.07044349941169	6.28245715208103	6.18438624880119	5.98446244790702	6.03735693335332	5.97906035925418	6.11610857377518	6.1117426478547	6.3019289538282	5.96670367577483	5.81513266561201	5.79679799692139	6.6622741857443	5.82296513935874	5.737663722718	6.02892081669215	6.49260181600545	6.15489057645749	5.84019678580599	6.26086155048639	5.86726180557327	5.96315922108439	6.03785507294554	6.0291326846803	5.95642605703281	6.22675572528682	5.87631983224638	5.99130364930114	6.08862619235779	5.99250865028011	5.77697392198266	5.92166714103039	5.97907026320792	5.74165533417123	6.48817240799878	5.75594428793779	5.93797261878751	6.39850116633617	5.87728632007292	6.05303268676778	6.28476596845643	5.88990836755548	6.02770526382148	6.05763671257999	6.677311675	5.91428559691043	5.99505396810685	5.83034487764272	5.79387887230695	5.72326471417948	7.65347075668588	6.23036874976447	6.68460940479644	6.53457741653542	5.97122845648621	5.87794018654652	6.17902768933604	5.95076816534376	6.00719316426118	5.69816270107043	6.01055795889564	6.3311468008749	5.92344252889465	5.83626103721554	6.01086358751628	5.90312595406773	6.4916422193984	6.37618536437265	5.9495110656909	5.90330150811054	6.38772689025653	5.9245764256686	5.87990467082023	6.10811138926685	6.09592756360133	5.90916786677993	6.16591796518589	6.00727344701194	5.88357278860139	6.01501478951724	5.88320402143483	5.86684174403448	5.81193476362315	5.92303279315521	5.80072293164425	5.79332364570958	5.83980000226727	5.99581916670941	5.76885672519168	5.76293347709227	5.87287799758713	6.30765442187375	6.06032589294432	5.97850512718111	5.77894111559065	6.16622000082747	6.04065208347625	6.07179237892085	6.05864526662546	6.07064640349354	5.81348542715393	6.02173148184721	6.05034034877308	5.9058493268539	5.86485886351443	5.87708551636643	6.0118476957664	6.56318600024191	6.39446143426275	5.96380800959193	5.76877227325716	6.11645284323591	6.3883675099697	6.46003237040019	6.20264387081677	5.87457428975603	5.87576923200399	5.9974910166197	5.74952810909912	6.01158459576473	6.03513296703538	5.91980072497118	5.93733814117671	5.93873041037177	6.14695670974377	6.18226410181311	6.03163626350629	5.87461910510823	5.99892969354909	6.16564205389013	6.09662205401137	5.88417927615382	6.24146312687003	5.93830663706655	5.9513932635776	6.51723588831723	5.96872408162012	6.03275581781303	7.73505973977329	5.82828136590348	6.30607721463837	5.87225341207912	5.9556451649505	5.97139645095701	5.94492524841865	6.20885949482817	5.88444410932479	6.57900549427756	6.73537438337192	5.8237870683702	6.59430046964744	5.85955005685179	6.19754546673479	6.04459874843914	6.5715941738524	6.36431822725566	6.30269349832576	5.9769922389291	5.9826885936113	5.90168420801137	6.02978609339485	6.16378638293222	6.09112930974416	5.9612629760643	5.82623073667474	5.98934243458431	5.94331832969409	5.8519949107213	6.0799797177825	6.13591413562115	5.98309629413299	5.85688122064475
B lineage	6.93830427930312	7.00624251665314	6.82443913309432	6.51318052415934	6.60462268609747	6.96828197280949	7.14605014246886	6.85834932925155	6.54788168338743	6.60479993387479	6.76049015765107	6.55759033588794	7.44518541307686	6.94720114166783	6.77478001424403	6.72343143977282	7.05191503883322	7.21641840025992	6.64117784858207	6.56290200071547	6.54466173147133	6.87059466378846	6.5680886907322	6.95151241161704	6.39611222072097	6.51426057424101	6.29200308119303	6.765635780537	6.69604383501326	6.39914154962525	6.58140995953487	6.49859954263594	6.53933261313069	6.60040022573275	6.90931561428746	6.66131751080237	6.78588610884056	6.45315546988822	6.97883249502204	6.47069234724913	6.75868343188479	6.67750723303175	6.62203316392628	6.5878628439837	6.39795956095311	6.44463636383704	6.30888714292996	6.69815242705564	6.52012905605683	6.42267074306569	6.75350779582518	6.73352953793827	7.18234897095813	7.07766387185364	6.67672439081526	6.61539564700853	6.79570099215019	6.76169417381954	6.792849860999	6.75443499791843	6.82456964148863	6.8110685128838	7.22101176470792	6.63920776036881	6.74786998034842	6.5230638047829	6.87259602688575	6.518793938601	7.1041243544038	6.9616395379528	6.79741968349284	6.58008454633442	6.91527008401827	6.71621807476513	6.68481330042189	6.44659878446195	6.46222392154603	6.55119905394419	6.61548292384701	6.51849441644602	6.42823565931165	6.70196617706159	6.52115512432788	7.0505650168108	6.613932835572	6.82933546194756	6.42644525011262	6.43701849872211	7.11899441553625	6.41269266391122	6.68614270121062	6.85384736194595	6.66667867083892	6.37429642390706	6.78096618052628	6.5902576474	6.34462041455951	6.45799274668015	6.78684694587138	6.4032536888897	6.41234934808309	6.60724398594029	6.72494367649379	6.76395578657071	6.51810636092704	6.35580557275873	6.64653754474099	6.39996341253075	6.94314367983847	6.4124712584936	6.64697161325918	6.48184349875941	6.75574084157231	6.52373327993944	6.31255298777248	6.54828633940418	6.80052173425825	6.59512934273793	6.83752312565012	6.71711508007499	6.78994624851368	6.73300876260265	6.87179245896182	6.90588298324879	7.47229706029821	6.66548531758602	6.84283827315852	6.71942325290591	6.74317818743349	6.59585854572383	6.95727092108566	6.6544107773085	6.79016162090074	8.34885056948426	6.60100453459236	6.36278200220528	6.65404230724829	6.71702083472053	6.50017720390904	6.7254414314635	6.76597373710154	6.42101055134644	6.62125641898079	6.52129420434729	6.65580566166675	6.68169255342551	6.36592045759268	6.96723619381812	6.53718225835378	6.31334154258193	6.40394513322668	6.32004199584829	6.61502006121829	6.67299131046928	6.3653943918068	6.6210472705577	6.7833437373951	7.02866661977352	6.80140260272087	7.14814419081259	6.40480951344049	6.96660313329151	7.17524545798837	6.82179834740143	6.55007136479159	6.74388085990331	6.54913603036414	7.06541605775975	6.85644090678835	6.5395777770808	6.59952027369208	6.5387403147825	6.58337975793912	7.23344298595989	6.56923971078503	6.51007028967789	6.40425454841686	6.75151113760703	7.00938269059248	7.14004902969407	6.57273100278285	6.80011725188885	6.90768652983138	6.74527392875736	6.7720335652737	6.8234514148468	6.92405184288734	6.61172624445575	6.74338083251565	7.10947428692462	7.31674788741588	6.7468336191029	7.11167006293165	6.56480988759063	6.74303245906937	7.03554552433064	6.62943281630486	6.49593144591079	7.01917767839301	6.63915807021479	6.85914291338104	6.6797519898998	7.23569055031289	7.00124790239649	6.83522057317092	6.66721654769505	7.21076118330387	6.84987394804274	7.09781793980102	6.6610844328476	7.05514033014202	7.08332798076439	6.94487198527852	7.30273519451341	6.90638624049165	6.53995840023659	7.41646922686927	6.60693595581605	6.78050429205201	6.71847211700958	6.81441490136819	6.79228784799004	7.13594341061303	7.03195218271225	7.28869433536822	6.68472181214824	6.92721487381217	6.86760917544577	7.13808721841496	7.066874481189	7.09483181142179	6.91654983072872	6.9391719154118	6.86420027826022	7.0388443488614	7.12948814061917	7.00208629127153	6.68539353612118
NK cells	6.66306615167358	6.55588572663388	6.58976828956569	6.42615341434352	6.53258994183473	6.56473973722622	6.61566296068576	6.4801920508763	6.54241089710321	6.53967537163212	6.50854075892465	6.70037998898634	6.5806758057071	6.62594676835879	6.52776845081986	6.64163067499934	6.62652918310337	6.63432788784684	6.58430767160925	6.55338818546893	6.62324113178743	6.48978092968417	6.52545663860544	6.55251277597016	6.51152638854266	6.6739731873068	6.40447754347758	6.51256614414308	6.62545715285288	6.49238585843412	6.55004755095894	6.44969379831136	6.45768757888962	6.64756151022014	6.63042764918713	6.53549660582214	6.46056316946415	6.64281564666496	6.60866541954716	6.48833200904616	6.68239207987658	6.58728877329927	6.53273023048666	6.53026455661743	6.500751132108	6.49470231154933	6.43319849808208	6.55613690834118	6.56209436232084	6.56236566933738	6.60546788768952	6.43244691865033	6.63069744423979	6.56473914776665	6.46829721305182	6.62078239608436	6.60347838433424	6.77558828646878	6.58309735206619	6.62353880093535	6.86624870744539	6.70674066836608	6.5935847195638	6.73171184886988	6.50229195628324	6.35039171105188	6.51158361810741	6.63678274706204	6.41390727694726	6.51684110716768	6.68619089651057	6.63423061308572	6.6548874273355	6.65337469170634	6.70924768571861	6.54565004592305	6.6151649769957	6.55625617813255	6.65847892669551	6.50838092608232	6.46786181079571	6.60351401639137	6.47739060814391	6.52773477014417	6.54179572191286	6.63891499468013	6.60827301850023	6.55344753619207	6.47972077439117	6.47388153897374	6.50186238389177	6.55004667063906	6.60120418677961	6.56440832844336	6.57780560991132	6.5552979187573	6.50530316284637	6.52234075496551	6.57414664420787	6.43273268741513	6.5266923873774	6.4988358373577	6.5132386606898	6.55031868253943	6.61019227206197	6.38140292855069	6.47323212167433	6.50259729709503	6.47247074030619	6.4804149125502	6.59100793282823	6.3307702554546	6.58452516690817	6.48332803773146	6.43563904906444	6.5371042325288	6.83843099027889	6.52721473114227	6.56513620117712	6.61125633212415	6.459829250545	6.53655573060696	6.6231395449565	6.5132830593417	6.75134395999934	6.46450494864085	6.61847421767346	6.76748395053299	6.40462135643887	6.58379677798247	6.54418455282658	6.42356373296604	6.57058571833585	6.53823605249026	6.5106791101446	6.47698860775393	6.55025629206334	6.57648606354791	6.56231368359077	6.76424010830554	6.55399419465027	6.56593744328443	6.3963453866102	6.57884852260019	6.49041014069813	6.55450683335332	6.41711947619644	6.69287089224885	6.68734130994116	6.40591839165685	6.51381539835254	6.46216489032141	6.51150313785031	6.5104513488246	6.48733601970376	6.40453805626616	6.64896348106913	6.55954796858729	6.49253493885208	6.6472501740359	6.48960748234964	6.5556180539476	6.63454591908541	6.6700490649561	6.42356854664092	6.54676032931781	6.56436190586346	6.62795789553358	6.69086271538014	6.45531725210193	6.50811935488354	6.5209418509841	6.50219598697247	6.65406202385865	6.57457047603676	6.51938509350688	6.52669597123176	6.50468882653764	6.49832386735379	6.73728383912866	6.54198818680562	6.47411175486466	6.67243504141365	6.37908258686579	6.45058527596645	6.48952685626362	6.6224837321612	6.53285158818379	6.57047366157244	6.58699708781327	6.80927307002135	6.46433804705517	6.773980573091	6.32009235047787	6.50144548041276	6.49616347592497	6.44936560098928	6.36259606690802	6.62300850941099	6.43759816757351	6.52912743442414	6.48628043014146	6.45810010521175	6.4826979241843	6.86652162261098	6.52561414830473	6.50683034894771	6.43465069642846	6.45921327140268	6.47115871268784	6.48950444109593	6.58903178976158	6.40760395892043	6.60644910078439	6.55151508704241	6.46613339719278	6.57635650305196	6.43081604733859	6.62392513833702	6.53914667171558	6.4768986961176	6.63132512093486	6.55279992240847	6.39200709491702	6.44826055927986	6.35003269298844	6.56417085886388	6.59262510846333	6.53752702537566	6.53005041541624	6.4461917366982	6.56322329561757	6.60184083964608	6.54436195464323	6.5576023454389	6.59455471196613	6.57647209193942	6.43423238819268
Monocytic lineage	7.38223483831013	6.7540489061174	6.71638619056742	6.8235339964575	7.21551429455718	7.46943950621279	7.18812625765898	7.54966463682133	6.95029422211859	8.0688467666276	7.77233845131241	6.71160740987252	7.45396091813797	7.13940900686725	7.06448300813111	7.37494781528183	8.11605413695907	7.33761229519934	7.75907111987795	7.54128285499038	7.60212572637371	7.3205189815738	6.87164257291353	7.83819366437551	7.41251850193735	8.20839882344278	7.47929556787253	7.33425051390624	7.39795245918735	6.92577142349583	7.58690587132827	7.40676350362576	7.7502745343728	7.31221642006852	7.19842550900853	6.843893554402	7.05448820982185	7.30856529015608	7.00570159809361	6.79280082727216	7.87748421055089	7.14956160327243	7.69462076903101	6.90605329647288	7.27949156780808	6.79100946565245	7.31462350785442	6.77153011955568	7.50241047979167	7.60559109549835	7.62635394889051	7.28632768911688	7.85555367298753	7.15691396290921	7.79498710507274	7.58451139950552	7.51191512980692	7.03665228415725	7.05053547180184	7.8199140748285	6.51502396167408	6.99190061432051	7.90933324896188	7.6032903514377	8.20572589079976	7.02041041370092	7.55593161136116	7.15389085236851	8.28141890729101	7.33397330577758	7.63709193939509	6.90742083899571	7.03454833853613	7.47773760113879	7.71225329208183	7.11201896598892	7.14000922329057	7.32031956607572	8.19194186895901	7.14253664616966	7.181154229902	7.18462170738431	7.81156447741144	6.98526169863003	7.00443823072044	7.85880326236423	6.89583577965169	7.46575902213246	7.87830086017764	7.25810275033134	7.30427899526787	7.39815050803941	6.85730065332315	6.91076871997079	7.34796483391261	7.35337305953942	7.89747004128628	7.54834139399879	7.27419916756529	7.26138236063473	7.56989073668539	6.92609274059124	7.1419646908943	7.43329697317757	6.98931268483489	7.91556918804058	7.71316454707954	7.46340320329134	7.96387430394712	7.50062125158397	8.30579441558647	7.67957676065851	7.38608590182287	6.88218002832836	7.33695641213509	6.95918077026525	8.37803926945435	7.49460500969061	7.86331307576007	7.93301593996607	7.24065064640482	7.40150631965173	7.49393554752306	6.77586878707797	6.91941745798326	7.05039045049901	7.3589336449711	7.88689011519274	7.46880122891371	8.36017327434842	7.96500102803953	7.390654596457	7.99536559619919	8.3462747971655	7.65135435467901	7.55908367600063	7.78540615022152	6.67493521412078	6.89543750462893	7.01122189904513	7.23429454322729	7.81686614651768	7.38292471799774	6.9477141879561	6.85521153075855	7.23890995158705	7.10020926089388	6.94078565550561	6.98045271568294	7.05706164569516	7.7118167369236	6.8400634073499	7.32182737701827	6.99298341289254	7.32451550823925	6.79045411563915	7.03483643527849	7.70853444042001	7.43329229760995	6.78572055888636	6.88390609998118	8.03923452078458	7.20888206397271	7.44273451638069	8.02817410452086	7.44277959985994	7.25533819027641	7.47268234576512	7.23925778544968	7.26049045997447	7.51654770322153	6.9355421893107	7.63685173894391	7.54203628291823	7.31083162626455	6.73008538012176	6.6341280075816	7.63150751075811	7.06445368974958	7.5791338130651	6.81742738145018	6.61119274003387	6.63482232566492	7.05145582817006	6.70304186559035	7.17969902960946	6.76112008236721	6.99509201927843	6.55526090146977	6.81248544611297	6.9154484464431	7.34813823791421	6.61896310133455	6.73208466813881	6.50498459259715	6.50936355737176	6.61280749303792	6.28322828933468	6.58804100353901	6.59244672211242	6.72702106541727	7.29430945795271	6.6801096040296	6.49286557699344	7.77821529524405	6.30619392591322	7.35775365175975	6.94131048217389	7.29088446576321	6.82022801898433	6.6459322493042	7.17889948674071	7.2404522297619	7.91319988718517	8.06499034424555	7.0420165832842	6.82905142937153	6.23972251655877	6.7010440057361	6.35718449484733	7.33095160921797	7.17785525992325	8.25966758151261	7.25793315851647	7.32893361815798	7.61066733175539	7.24192434683421	6.94881366769774	7.36940126668953	6.89965918453429	6.7955946063373	6.5869619493441	6.77899043659011	6.83352047833228	6.80523661856647	6.67095600277876	6.90049768907928	6.39383572668764
