ID	Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells	otherCells
GSM437177	0.0300652019458515	0.00876553517357094	0.127512766966941	0.0839255222526071	0.0930323585736278	0.00612699851647721	7.198729528542e-11	0.650571616498937
GSM437178	0.0317963627612855	0.00880023514824075	0.134331175893337	0.0861050515816117	0.093204414408773	0.00702610119814486	2.99635252745422e-10	0.638736658708972
GSM437179	0.030126659990789	0.00850670563680463	0.121773261491822	0.0856316723557926	0.0930818710935623	0.0059993281694202	1.25750545598742e-10	0.654880501136058
GSM437180	0.0296817127547297	0.00898129247212407	0.134747167160724	0.0814656222718707	0.0966764028816028	0.00673322118010278	3.42263567792177e-11	0.641714581244619
GSM437181	0.0330260224516163	0.00910990037884362	0.139330164770287	0.0813587085309018	0.0941881781010136	0.00698418793386897	3.74813366815034e-11	0.636002837795987
GSM437182	0.0291308932895815	0.00898811899378094	0.127073842538711	0.0880024844612702	0.0918166711254179	0.00646904214062712	1.53785316810781e-10	0.648518947296826
GSM437183	0.0301255129468133	0.00865636440013095	0.134578628704812	0.0828457243978103	0.0915514197105489	0.00635833457934884	6.00644595209574e-10	0.645884014659891
GSM437184	0.0314051906718833	0.00834130921017768	0.131152545886977	0.0860507723391871	0.0911701305069286	0.00650208296834491	2.62662411614667e-09	0.645377965789878
GSM437185	0.0308954269979185	0.00816675328054074	0.126250247475044	0.0811524461253934	0.0919327138913414	0.00608419262426808	4.13870865847092e-10	0.655518219191623
GSM437186	0.029680267076348	0.00794801212695656	0.126927306065453	0.0829801336417598	0.0921719177665628	0.00618276577864234	1.0603315481143e-10	0.654109597438244
GSM437187	0.0318050360447668	0.00866001269407542	0.132142577541355	0.0853846471774801	0.0922119170008621	0.00685412397581229	7.62537900379271e-10	0.64294168480311
GSM437188	0.030551098518514	0.00876969607219267	0.125488683961812	0.0833139795799638	0.0904883981717316	0.00637738523177684	2.96548100855596e-10	0.655010758167461
GSM437189	0.0296427067734002	0.00902901869275541	0.120170016022058	0.083718369850156	0.0903506693215755	0.00674363356868979	4.00532048671841e-11	0.660345585731312
GSM437190	0.0292675119187201	0.00913108861259513	0.130596816944056	0.0841763604145456	0.0933189504799057	0.0068654428091691	9.17648429074865e-11	0.646643828729244
GSM437191	0.0315089103691506	0.00885868723693433	0.128881166469833	0.0843482044773952	0.0914004465586012	0.00644857966931367	1.7443194159857e-09	0.648554003474453
GSM437192	0.0301220865914661	0.00912868987304412	0.122310155775897	0.0822697347274849	0.0919045376924607	0.00628712580188536	6.49676902918565e-08	0.657977604570072
GSM437193	0.0283760614113556	0.00804782846356722	0.141031222412423	0.0858854951898517	0.0922139443894617	0.00670253758519719	5.24801083022476e-11	0.637742910495664
GSM437194	0.0306557825752402	0.00835411389500331	0.123244695817247	0.0831544891525778	0.0912228159623	0.00606694048898128	1.22882862635609e-07	0.657301039225787
GSM437195	0.0311227529236008	0.00859193915152128	0.130541429393238	0.0842740374739153	0.0905057332263981	0.00650697544255938	2.9157115848964e-09	0.648457129473055
GSM437196	0.0310104242439991	0.00842770501461663	0.138185825988608	0.0877543694222437	0.0916015344797146	0.00643734668027499	6.12266889419821e-10	0.636582793558276
GSM437197	0.0306323164658763	0.00873626798889414	0.134417604813996	0.0812757617953091	0.0940137572488414	0.0061040962317949	1.48580473214881e-09	0.644820193969483
GSM437198	0.0293169810263716	0.00909289167002511	0.130616421073251	0.0829045822944023	0.0937967170825882	0.00690224573678188	8.43539802631322e-10	0.647370160273041
GSM437199	0.0287844723254361	0.00921494364049975	0.136338965969996	0.0867161748218845	0.0955201282285279	0.00679972206287208	3.05683250448335e-09	0.636625589893951
GSM437200	0.0294092271970111	0.00911220769189315	0.132422041730253	0.0818138022477059	0.0920608232035148	0.00667349879767487	2.52932090504211e-09	0.648508396602627
GSM437201	0.0321593277963983	0.0100310301955524	0.136352710768423	0.0841139990320314	0.0956661609999405	0.00714350492340063	1.28454155636295e-08	0.634533253438838
GSM437202	0.0292019382192999	0.0087820158158571	0.132191592768873	0.0875737964848688	0.0902263444686043	0.00644573331947858	1.43086613209036e-10	0.645578578779931
GSM437203	0.0297674991078368	0.00856867446623834	0.145292312296163	0.0910532455462228	0.091063668630778	0.00741694142008565	4.97153285119542e-10	0.626837658035522
GSM437204	0.0289882449223536	0.00947304232573824	0.129052811677051	0.0865075037148867	0.102175052908288	0.00694495430776493	3.73366024422334e-09	0.636858386410258
GSM437205	0.0300954325183382	0.00888509011660519	0.13052764002877	0.0826003742228418	0.0923291855661816	0.00673562747744898	6.01518328096235e-10	0.648826649468296
GSM437206	0.0299869924698275	0.00865853296857498	0.126923542174561	0.0824871321148766	0.0903515861676891	0.00605813534747317	4.59193291803073e-10	0.655534078297805
GSM437207	0.029616707801578	0.00842792557060535	0.125628645073476	0.079741765989297	0.0894728996734061	0.00644534283911065	2.42018587654648e-08	0.660666688850668
GSM437208	0.0305648004124546	0.00847601345618584	0.128392025991501	0.0828841036873471	0.0900158605366328	0.00613463409363127	5.04445345536223e-10	0.653532561317802
GSM437209	0.0304835580146517	0.00872009837010146	0.144110454427857	0.0916910384376733	0.0913467108471463	0.00745912794859094	1.37272428652468e-08	0.626188998226737
GSM437210	0.0302580036024719	0.00874864345748846	0.135793186102519	0.0825534907896851	0.0939214268383028	0.00694477229414377	4.52930456553423e-12	0.64178047691086
GSM437211	0.031030975151322	0.00857641709754051	0.13969240329132	0.0886413596024903	0.0908315317966281	0.00682740157489876	4.17622494865217e-09	0.634399907309575
GSM437212	0.0310893583734817	0.0081280116529111	0.136882785866303	0.0855982875655134	0.089743032140742	0.00694545380918976	7.49439617833574e-10	0.64161306984242
GSM437213	0.0317967054035865	0.00816322232778364	0.129215500846455	0.0832319190025588	0.0917386062790675	0.00629563787693187	7.48175166915e-12	0.649558408256135
GSM437214	0.0311070852257143	0.0090981423214482	0.13010435771556	0.0821010201652331	0.0917588848206886	0.00658426782182381	2.11701243118435e-09	0.649246239812519
GSM437215	0.0308541170845719	0.00844745225095594	0.131114506725257	0.0843148540423062	0.0936507797770684	0.00684511853676547	3.069064211156e-10	0.644773171276169
GSM437216	0.0311497879738914	0.00786921468026949	0.129547057908197	0.0837306634113588	0.0895315628673955	0.00591923243340044	2.72299031659843e-10	0.652252480453188
GSM437217	0.0334507709063272	0.00842020017869276	0.138274249377258	0.0873951661596563	0.0888041775660931	0.00612062418031724	1.90840614556436e-08	0.637534792547594
GSM437218	0.0303614596236207	0.00793311925116897	0.127871193468284	0.084202475729934	0.0910120151718711	0.00620719019812607	2.97390351741954e-11	0.652412546527257
GSM437219	0.030683057914128	0.00725022938152839	0.137333978799273	0.0839253530980958	0.0900364537513661	0.00645394111074165	1.66489379716408e-10	0.644316985778377
GSM437220	0.0303088241441198	0.00825029983371199	0.132071667268623	0.088077652319885	0.0909472172419783	0.00688317472335014	2.89713212826587e-11	0.64346116443936
GSM437221	0.0306623248109868	0.00843603186772347	0.132689221353073	0.0812354068062416	0.0899446694134095	0.00659355996425398	6.4206033493578e-10	0.650438785142251
GSM437222	0.0297818364211071	0.00883889891930396	0.136379045413423	0.0861064711250467	0.093236249647184	0.00725531610402419	6.74186977384068e-10	0.638402181695724
GSM437223	0.0321807516359759	0.00890176580312045	0.138757410590539	0.0843387028544485	0.0918485642645523	0.00692663506512541	1.73042785682477e-09	0.63704616805581
GSM437224	0.0308606951471736	0.0084852284238641	0.130015296558502	0.0842804038275621	0.0917811136428555	0.00642273881792826	6.41450873012299e-10	0.648154522940664
GSM437225	0.0299067641026497	0.00859071416363243	0.140933395711473	0.087365784498192	0.0919575973652281	0.00703165591286363	1.05101017699477e-09	0.634214087194951
GSM437226	0.0394392326284436	0.00966207125880196	0.149311976712189	0.0929542553798131	0.0946472418870417	0.00763345931580113	2.93584810705101e-10	0.606351762524324
GSM437227	0.0303681889244237	0.00825198532878311	0.125560390620224	0.0855222364450998	0.0921773855519162	0.00697232339331262	5.03788431265291e-10	0.651147489232452
GSM437228	0.0293943033189779	0.00825981707467153	0.124104655155999	0.085412341585585	0.0893068631828539	0.00641987730437103	4.83650833238792e-11	0.657102142329177
GSM437229	0.0286208749558475	0.00816268953037401	0.136529658337087	0.0876238435661212	0.0916072671933614	0.00717866410515301	1.17132099080213e-09	0.640277001140735
GSM437230	0.0298667736036685	0.00804449767827777	0.120827726526427	0.0864917195083615	0.089306297616045	0.00577513235228003	9.21381827188359e-09	0.659687843501122
GSM437231	0.0300007176872594	0.00895471172757919	0.127550664791357	0.0825183178259154	0.0937299989125374	0.00617598644065	8.48658468558468e-10	0.651069601766043
GSM437232	0.0305911117457539	0.00807249744653126	0.128610446900524	0.0808556167026577	0.0917066026379745	0.00628495993680993	4.40338726886325e-10	0.65387876418941
GSM437233	0.0300942162954074	0.0090893272445573	0.127777058373289	0.0872816238770355	0.0918718347711203	0.00654849170180049	1.54291290061107e-10	0.647337447582499
GSM437234	0.0292242484687051	0.00951741416095522	0.132998034449073	0.0851464837386195	0.0942506151970556	0.00713780279853683	1.62205323869721e-10	0.641725401024849
GSM437235	0.0288459893565834	0.00937810927926477	0.134698773026236	0.0855166500767258	0.0919488109029031	0.0065581643431995	1.42071885381079e-09	0.643053501594368
GSM437236	0.0302206430779389	0.00811894065578452	0.121614314113254	0.0873357878485331	0.0893309120378388	0.00629612478026993	9.53019746345485e-10	0.657083276533361
GSM437237	0.0308152083569834	0.00823286566816614	0.126021143010809	0.0834780737254697	0.0914910789287715	0.00625640256255359	1.69112497100865e-10	0.653705227578134
GSM437238	0.0305989460566877	0.00865099094740137	0.125924849338204	0.0862620428028736	0.0920019644984008	0.00617538163951018	3.45013167152663e-10	0.65038582437191
GSM437239	0.0295333277747393	0.0085192189571369	0.12588436141733	0.0836392082915084	0.0932673660794873	0.0065775127674563	1.22106761176712e-09	0.652579003491274
GSM437240	0.0322925909131072	0.00839771533280322	0.125201241363025	0.0829011247085683	0.0924714926001812	0.00607226377095973	7.98477771738974e-10	0.652663570512878
GSM437241	0.0304522772653454	0.00878000152265899	0.122158263479938	0.0858142624891248	0.0964746790449551	0.00630611061812874	4.34455980790578e-11	0.650014405536404
GSM437242	0.029402823043061	0.00896154582335834	0.125627602508176	0.0817530885642	0.0888223148805132	0.006262420706631	1.04347828459104e-10	0.659170204369712
GSM437243	0.0296844339216238	0.00932697503163516	0.125456620924565	0.084664175238094	0.0931748249952716	0.00688649653847916	4.02583724100397e-10	0.650806472947747
GSM437244	0.0294394414528574	0.00876161117607887	0.123348273895908	0.0828733137940926	0.0909076079760609	0.00600248382236931	6.94632467929144e-10	0.658667267188
GSM437245	0.0305283211203648	0.00876231637309644	0.127960385060837	0.0837830080828767	0.0897438290277196	0.00664459688699329	1.03910616257286e-10	0.652577543344201
GSM437246	0.0307294625496843	0.00787661029685022	0.125834689144081	0.0848515387635848	0.0902630975110617	0.00631138301375253	2.13311449425321e-10	0.654133218507674
GSM437247	0.029707888572852	0.00884659572899688	0.124291068759468	0.0817019080762413	0.0916844030232161	0.00651617115158907	4.16925790942398e-10	0.657251964270711
GSM437248	0.0308589626652089	0.00790309656998515	0.126441111006471	0.0830301195616392	0.0884605549795258	0.00567408412824768	6.6151910677636e-10	0.657632070427403
GSM437249	0.0311027926766272	0.00819947861982068	0.129537975542826	0.0823095909293569	0.0933722320661034	0.00611396551364701	2.45585111717559e-10	0.649363964406034
GSM437250	0.0326470017551141	0.00899914195083154	0.13106110699541	0.0844836292015394	0.0958257076553846	0.00679638851150668	1.05667340186717e-10	0.640187023824547
GSM437251	0.0308829947524239	0.00904616861022378	0.136795274222189	0.0827859209256469	0.0950977411660625	0.00675614047013821	2.44688037496783e-08	0.638635735384512
GSM437252	0.0332756227595673	0.00802857059354916	0.130479249909803	0.0852991387874026	0.0917580271585683	0.00625985351334496	3.51778553793e-10	0.644899536925986
GSM437253	0.0301001458195806	0.00816780849204095	0.126329193323496	0.0831733689442253	0.0903960601537953	0.00608616318874608	6.82489231786221e-10	0.655747259395627
GSM437254	0.0328327375007952	0.00817676478605057	0.135073905783531	0.0835380098201827	0.0963273056745913	0.00694872645587197	3.78531198812771e-11	0.637102549941124
GSM437255	0.0336001150882838	0.00765142239738348	0.131553293062768	0.0847446718500883	0.0900113206602406	0.00656526873644434	1.58970348610507e-10	0.645873908045821
